@RELATION svm_King_UBM_2969x2s
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {UBM_King,King, Martin Luther}

@DATA
0.071300,0.005036,2.933107,0.134566,0.166212,0.388433,0.014338,0.098084,-30.560943,3.405811,-0.167161,-0.187382,-0.216358,0.114835,-0.073676,0.058938,0.091306,0.150571,-0.167908,-0.038930,-0.120151,0.022189,0.009027,0.032083,0.021215,0.040323,0.008460,0.026358,0.002665,0.011722,0.017974,0.024926,0.009997,0.021987,0.041841,0.007024,0.335553,0.044510,0.032298,0.345835,0.008475,0.069775,2.265016,0.726927,0.542903,0.336686,0.373136,0.295400,0.245203,0.232070,0.217904,0.194090,0.190458,0.170495,0.171125,0.021898,0.011689,0.024327,0.017878,0.026490,0.008744,0.018170,0.003703,0.012534,0.015731,0.018712,0.011255,0.007828,UBM_King
0.126298,0.012724,3.064620,0.200422,0.180818,1.112423,0.011349,0.205391,-27.490436,1.449543,-0.627860,-0.267642,-0.549445,0.356450,-0.236490,0.101279,-0.138704,-0.112702,-0.108032,-0.099328,-0.031508,0.015485,0.011570,0.014899,0.015451,0.015161,0.017522,0.015313,0.008140,0.011162,0.017592,0.011887,0.007417,0.017307,0.045849,0.014833,0.318536,0.042408,0.029973,0.447133,0.007597,0.090538,2.697852,0.709086,0.682312,0.400208,0.452787,0.353916,0.314072,0.270284,0.255408,0.245594,0.232401,0.222935,0.198416,0.017022,0.013604,0.015325,0.016757,0.015830,0.021835,0.016217,0.012648,0.014503,0.017289,0.012438,0.009001,0.009509,UBM_King
0.100802,0.003459,3.084904,0.231404,0.233088,0.601689,0.011900,0.118247,-31.773047,2.069721,-0.176008,-0.494296,-0.454706,-0.029123,-0.172444,-0.024595,-0.009853,0.021636,-0.114032,-0.038614,0.032218,0.010428,0.007331,0.009484,0.008525,0.010168,0.009358,0.168802,0.002112,0.012777,0.012388,0.014639,0.007824,0.054326,0.045761,0.004993,0.223846,0.057578,0.033669,0.335878,0.009103,0.096558,2.623476,0.623565,0.607349,0.364244,0.369422,0.297035,0.252941,0.235542,0.219058,0.213865,0.210089,0.205464,0.209589,0.013846,0.011906,0.012036,0.011772,0.012932,0.013423,0.092173,0.003959,0.016108,0.015943,0.014769,0.012231,0.022911,UBM_King
0.145093,0.007672,3.066021,0.242486,0.227201,1.075128,0.008832,0.253479,-29.660656,2.009739,0.455422,-0.125298,-0.163690,0.042220,-0.076846,-0.028109,-0.110385,0.048946,-0.122826,0.010269,-0.078246,0.015977,0.006070,0.026571,0.019317,0.019598,0.012059,0.033232,0.003313,0.012875,0.016081,0.033401,0.006760,0.019696,0.056338,0.009919,0.231386,0.055291,0.026474,0.449317,0.006249,0.120463,2.298357,0.568747,0.484036,0.267312,0.322900,0.281864,0.269636,0.246825,0.224013,0.210262,0.187810,0.188354,0.174450,0.016257,0.008420,0.020264,0.018991,0.016517,0.012388,0.021976,0.004656,0.015430,0.014527,0.023227,0.007766,0.007219,UBM_King
0.125185,0.008218,3.022332,0.214143,0.212999,0.900115,0.011198,0.198912,-28.281249,2.265335,0.464004,-0.104977,-0.377046,0.074041,-0.103814,-0.065768,-0.096896,0.057819,-0.139572,-0.028263,-0.081701,0.022284,0.007144,0.027010,0.026004,0.020391,0.014735,0.025148,0.004276,0.010925,0.018516,0.026486,0.009688,0.020730,0.058939,0.010634,0.262314,0.056358,0.028638,0.506703,0.007694,0.124572,2.304799,0.645109,0.608647,0.299499,0.362672,0.321782,0.291582,0.270681,0.236209,0.235351,0.202974,0.195229,0.188152,0.021304,0.010102,0.022980,0.027133,0.019344,0.017153,0.019312,0.006818,0.013304,0.017363,0.021847,0.012522,0.008676,UBM_King
0.091645,0.007145,3.100888,0.173133,0.189190,0.777485,0.010310,0.143040,-27.438823,2.421723,-0.192846,0.397894,-0.181834,-0.046411,-0.286787,-0.210166,-0.148718,0.053202,-0.121367,0.006721,-0.082115,0.018971,0.004690,0.025095,0.033057,0.031198,0.019407,0.024578,0.003451,0.012115,0.021617,0.020257,0.007755,0.023323,0.043369,0.008982,0.184439,0.041973,0.024420,0.412191,0.006996,0.087287,1.382512,0.577596,0.442267,0.297260,0.318317,0.275917,0.245320,0.249505,0.211444,0.210560,0.188406,0.179052,0.168695,0.018169,0.005231,0.022841,0.028057,0.025707,0.020299,0.018791,0.005080,0.013300,0.016747,0.017634,0.009004,0.009662,UBM_King
0.103014,0.004214,3.117897,0.175581,0.187358,0.948106,0.009517,0.158879,-28.202300,2.273713,-0.441762,0.492983,-0.233610,-0.101949,-0.285280,-0.205100,-0.208705,0.085956,-0.124026,-0.045552,-0.076331,0.023750,0.006092,0.024809,0.018937,0.024821,0.022890,0.022736,0.004270,0.014127,0.018352,0.019941,0.008170,0.017974,0.039930,0.004968,0.166124,0.036158,0.021287,0.389836,0.006210,0.075356,1.284548,0.542113,0.461525,0.256148,0.282582,0.260441,0.249093,0.235544,0.197334,0.202093,0.165134,0.175679,0.161621,0.020672,0.006453,0.020914,0.017459,0.021575,0.021771,0.018309,0.005104,0.014425,0.013967,0.014682,0.008820,0.007625,UBM_King
0.119246,0.005182,3.116845,0.198068,0.197764,1.104160,0.009916,0.187383,-28.544337,1.976076,-0.303478,0.406268,-0.123826,0.044828,-0.216368,-0.210105,-0.206315,-0.008761,-0.149780,-0.013497,-0.074698,0.020757,0.005129,0.024137,0.022760,0.024904,0.018792,0.020671,0.004568,0.010830,0.017140,0.021704,0.007151,0.018223,0.047636,0.006271,0.194568,0.042704,0.021159,0.441169,0.006517,0.089396,1.410986,0.617372,0.458175,0.325061,0.326863,0.272585,0.240237,0.236276,0.207645,0.194445,0.187502,0.181112,0.171800,0.019202,0.005766,0.021837,0.023924,0.024099,0.019885,0.016906,0.005227,0.010678,0.013931,0.017247,0.007422,0.008895,UBM_King
0.118060,0.020339,3.090610,0.210488,0.198134,1.010292,0.012295,0.195785,-25.778051,1.779238,0.084678,-0.001951,-0.390412,-0.092479,-0.145662,-0.154426,-0.046102,-0.029860,-0.126825,-0.097590,-0.196085,0.026712,0.007786,0.021164,0.017301,0.022118,0.012024,0.020314,0.004470,0.010617,0.020018,0.019494,0.009552,0.023153,0.065818,0.017131,0.264791,0.062338,0.028290,0.583582,0.007724,0.137052,2.131145,0.858458,0.670734,0.407473,0.375144,0.336811,0.302894,0.282421,0.287290,0.281240,0.281535,0.284522,0.271197,0.028141,0.011234,0.023875,0.022937,0.026309,0.016036,0.021658,0.007434,0.013644,0.022661,0.022089,0.013123,0.011919,UBM_King
0.197489,0.014127,2.876821,0.268161,0.196059,1.242852,0.013935,0.296249,-28.643924,1.508716,0.260459,0.063872,-0.372461,-0.267771,-0.159655,-0.017175,-0.164997,-0.134140,-0.139936,0.063923,0.021379,0.011672,0.005465,0.026395,0.028073,0.028866,0.022974,0.017849,0.002260,0.008552,0.008428,0.009549,0.005000,0.021822,0.166028,0.019011,0.504112,0.144100,0.034561,0.816966,0.012529,0.243260,3.598275,1.412186,0.692274,0.439111,0.425002,0.351561,0.299940,0.260443,0.313548,0.235952,0.239046,0.223729,0.205210,0.014979,0.007145,0.036612,0.041677,0.037859,0.033911,0.020722,0.003255,0.012146,0.009752,0.010733,0.007249,0.017943,UBM_King
0.090858,0.004747,2.985179,0.179832,0.193407,0.592572,0.013290,0.133825,-29.239534,2.575341,0.517494,0.235133,-0.060012,0.159401,-0.004694,-0.179833,-0.376024,-0.123722,-0.188039,-0.251082,-0.187215,0.046172,0.003199,0.038686,0.025289,0.021244,0.010389,0.017793,0.003777,0.004613,0.027905,0.039307,0.003143,0.027141,0.072113,0.006181,0.241528,0.068153,0.031805,0.499964,0.008698,0.127651,2.289114,0.780062,0.706037,0.382943,0.387912,0.294090,0.288142,0.259714,0.259966,0.234111,0.202123,0.182573,0.173584,0.041190,0.004530,0.035732,0.024045,0.018800,0.011105,0.014319,0.007138,0.005564,0.024133,0.032739,0.004258,0.010831,UBM_King
0.045373,0.013710,3.056779,0.114355,0.163074,0.164110,0.012766,0.058154,-26.189802,3.828180,0.486242,0.181279,-0.076227,0.092798,-0.082108,-0.342702,-0.384916,-0.038536,-0.095846,0.006476,-0.035662,0.025543,0.001680,0.019662,0.034483,0.025089,0.011440,0.058843,0.002776,0.005877,0.024472,0.047682,0.001635,0.027464,0.018284,0.009105,0.121480,0.037747,0.039793,0.145305,0.006665,0.031492,1.234755,0.559877,0.577768,0.270756,0.323003,0.243387,0.229494,0.240624,0.208004,0.220144,0.186298,0.182857,0.164508,0.022981,0.002654,0.021656,0.022151,0.012848,0.009643,0.028527,0.005981,0.006724,0.016566,0.032250,0.002773,0.006599,UBM_King
0.133421,0.004942,3.137623,0.233792,0.227529,1.101518,0.007037,0.223227,-27.441308,1.958086,-0.255071,-0.021936,-0.442748,0.032790,-0.123870,-0.113660,-0.146248,-0.153947,-0.123503,-0.026333,-0.013645,0.022967,0.007492,0.025838,0.019673,0.025183,0.018554,0.022194,0.004903,0.011462,0.014838,0.016708,0.006531,0.020120,0.047000,0.005782,0.146694,0.048639,0.028599,0.404854,0.004118,0.112205,1.575975,0.426726,0.562061,0.350919,0.364728,0.280409,0.265178,0.229586,0.227935,0.199205,0.206245,0.191784,0.182186,0.021394,0.009191,0.021789,0.018641,0.022827,0.018370,0.018516,0.006844,0.012845,0.014913,0.014722,0.006978,0.008890,UBM_King
0.153421,0.000400,3.018067,0.242519,0.204935,1.284143,0.009823,0.269269,-32.318399,1.538017,0.126520,0.103887,-0.222412,-0.160309,0.063245,-0.101680,-0.070202,-0.086033,-0.096131,-0.144326,-0.078333,0.017868,0.004804,0.016626,0.012846,0.013273,0.010774,0.017557,0.002740,0.010694,0.021618,0.031966,0.006880,0.018976,0.093625,0.000632,0.348944,0.080864,0.032034,0.639025,0.006735,0.172712,2.525691,0.897902,0.705221,0.575935,0.373396,0.401259,0.332628,0.296976,0.278116,0.271373,0.264440,0.242671,0.260124,0.020479,0.006403,0.017657,0.016433,0.015271,0.013848,0.018314,0.003958,0.013520,0.018898,0.029936,0.009298,0.011116,UBM_King
0.113887,0.008462,2.895943,0.196125,0.188063,0.843094,0.011296,0.181125,-27.135146,2.096672,-0.306776,-0.477156,-0.615449,0.072451,-0.063167,-0.163114,-0.242739,-0.002428,-0.199093,-0.043680,-0.074393,0.017458,0.008816,0.017646,0.021438,0.020505,0.021459,0.021387,0.006978,0.010127,0.018574,0.016925,0.010479,0.019341,0.055773,0.012022,0.354434,0.046183,0.025073,0.404101,0.005871,0.112906,2.315533,0.556255,0.758847,0.334716,0.430184,0.305796,0.339427,0.271392,0.293763,0.204995,0.224803,0.200893,0.202647,0.021491,0.012590,0.017500,0.024515,0.024971,0.024972,0.018612,0.012371,0.012732,0.017066,0.016981,0.013012,0.009356,UBM_King
0.095620,0.014949,2.887378,0.172738,0.187830,0.589562,0.014395,0.131578,-26.741933,2.797747,0.007969,-0.339612,-0.531804,-0.182856,-0.278893,-0.072592,-0.233328,0.055454,-0.273479,-0.113795,-0.150722,0.020784,0.010515,0.019100,0.023244,0.026769,0.027904,0.020682,0.003536,0.011320,0.016162,0.023003,0.012528,0.021035,0.067519,0.016902,0.330476,0.066910,0.035373,0.481387,0.008457,0.119795,2.289338,0.696432,0.786805,0.332939,0.423152,0.350620,0.342584,0.253914,0.259912,0.216457,0.213144,0.215751,0.194964,0.018951,0.014461,0.017247,0.024164,0.028732,0.033190,0.016094,0.005709,0.011999,0.015111,0.019858,0.015725,0.009521,UBM_King
0.097958,0.004128,3.122204,0.191991,0.204948,0.772830,0.009276,0.146948,-27.566689,2.355006,0.208016,0.281270,0.073956,-0.105592,-0.144334,-0.080617,-0.008432,-0.151069,-0.135106,0.023528,-0.083812,0.019236,0.003411,0.026571,0.039428,0.040388,0.013836,0.026364,0.001440,0.007168,0.024808,0.022867,0.005750,0.026525,0.044696,0.004292,0.141414,0.046645,0.030636,0.375379,0.005246,0.104158,1.381677,0.504299,0.510356,0.350831,0.320237,0.262456,0.302942,0.233406,0.222145,0.210985,0.209489,0.203981,0.212480,0.022253,0.004025,0.024954,0.032741,0.036203,0.015888,0.023897,0.001859,0.008104,0.020714,0.021123,0.006523,0.010238,UBM_King
0.143389,0.003892,2.936586,0.216964,0.198652,1.019908,0.014826,0.220679,-29.822928,1.949006,0.056552,-0.090299,-0.070188,-0.091841,-0.237862,0.017997,-0.058778,-0.011374,-0.226692,-0.058790,-0.231112,0.023345,0.006293,0.026078,0.020242,0.015641,0.009232,0.017317,0.002448,0.007391,0.026970,0.032406,0.010047,0.024503,0.107348,0.004762,0.478858,0.097220,0.044544,0.672109,0.011986,0.177343,3.031813,1.041031,0.722270,0.552753,0.452333,0.369045,0.323060,0.287154,0.270507,0.262787,0.272586,0.281096,0.276067,0.026825,0.008757,0.029095,0.025777,0.020128,0.012997,0.019527,0.003501,0.009189,0.028453,0.032362,0.013305,0.014140,UBM_King
0.133433,0.014278,2.862436,0.207418,0.193608,0.943207,0.013086,0.205617,-27.455231,2.253047,0.192260,0.083827,-0.307517,0.024327,0.010677,0.043562,-0.130235,0.037079,-0.109422,-0.034376,-0.145272,0.023408,0.006816,0.032967,0.022444,0.025555,0.012133,0.021291,0.003841,0.008058,0.016554,0.016834,0.006120,0.021404,0.107100,0.016299,0.459893,0.095402,0.033964,0.688829,0.009418,0.177852,2.895136,1.054208,0.777999,0.459619,0.421409,0.362087,0.319004,0.300604,0.268424,0.248033,0.223592,0.216200,0.208230,0.025849,0.009591,0.032083,0.025862,0.025534,0.015123,0.020783,0.006411,0.009536,0.015691,0.016543,0.008092,0.012572,UBM_King
0.183722,0.014792,3.107953,0.268793,0.216915,1.427886,0.010926,0.317632,-26.093066,1.253365,-0.580646,-0.426958,-0.422264,-0.135082,-0.310023,-0.241026,-0.185246,-0.030816,-0.153960,0.029523,-0.139570,0.014347,0.005331,0.015871,0.013351,0.014800,0.015297,0.011891,0.005248,0.015039,0.014339,0.013710,0.010858,0.018461,0.108862,0.019302,0.216020,0.091095,0.036642,0.593432,0.006576,0.200908,1.779712,0.788418,0.660252,0.433231,0.428676,0.392716,0.316230,0.279840,0.366088,0.373846,0.398355,0.362130,0.310120,0.019963,0.007689,0.021132,0.018193,0.018696,0.022595,0.015631,0.009134,0.020396,0.018328,0.018142,0.015212,0.010951,UBM_King
0.113056,0.051503,3.211923,0.252265,0.257623,0.830898,0.001974,0.138946,-21.986632,2.034702,0.285462,-0.049814,0.163787,0.108222,0.050018,0.080700,0.041789,0.186560,0.161792,0.222159,-0.189319,0.005878,0.001595,0.013893,0.009517,0.039011,0.002161,0.055703,0.002816,0.001256,0.059052,0.051626,0.002211,0.026547,0.016323,0.007925,0.045821,0.007464,0.003151,0.107166,0.000432,0.038037,0.141360,0.127641,0.129843,0.132486,0.123613,0.135566,0.141090,0.131799,0.123093,0.125411,0.128344,0.112653,0.111478,0.003256,0.000970,0.005111,0.006002,0.011780,0.001303,0.013799,0.002230,0.000782,0.025280,0.013066,0.001550,0.002430,UBM_King
