@RELATION knn_Baldwin_UBM_564x2s
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {UBM,Baldwin, James}

@DATA
0.207344,0.001755,3.056432,0.284142,0.217680,1.427486,0.010539,0.337007,-30.150780,1.517822,-0.055009,-0.391245,-0.158897,-0.032646,-0.033763,-0.038231,-0.171612,-0.124130,-0.206750,-0.072243,-0.181410,0.019174,0.007338,0.018938,0.015501,0.015663,0.011773,0.013831,0.004430,0.007625,0.012687,0.020037,0.008304,0.016738,0.113305,0.002558,0.302503,0.091594,0.030263,0.699591,0.007858,0.197890,2.247865,0.777422,0.708388,0.408799,0.378837,0.297735,0.275352,0.262581,0.277928,0.272213,0.278167,0.286983,0.282995,0.023201,0.010849,0.020714,0.019662,0.017702,0.015980,0.014932,0.006901,0.010245,0.014496,0.021745,0.011746,0.010594,UBM
0.152927,0.042778,3.127700,0.203308,0.160060,1.389763,0.010641,0.249058,-23.806201,0.913385,-0.716378,0.144701,-0.259167,-0.170075,-0.161639,-0.195614,-0.114814,0.057544,-0.102078,-0.053155,-0.144023,0.014938,0.007544,0.013969,0.011202,0.013199,0.010180,0.013687,0.006598,0.010852,0.013278,0.015871,0.010021,0.013894,0.055796,0.049618,0.219233,0.041488,0.025288,0.443205,0.006897,0.101085,1.830797,0.572130,0.635376,0.450924,0.360880,0.326391,0.294028,0.289756,0.317399,0.309084,0.321072,0.316078,0.283116,0.019870,0.010243,0.018559,0.012949,0.017218,0.010962,0.013703,0.008275,0.011782,0.014728,0.017593,0.015303,0.008487,UBM
0.138826,0.007714,3.143246,0.224464,0.202588,1.199852,0.011296,0.231389,-26.607774,1.415436,-0.599411,-0.187675,-0.563508,-0.202932,-0.140943,-0.041652,-0.056707,-0.161973,-0.173292,-0.011620,-0.105214,0.014870,0.010113,0.019850,0.017054,0.015129,0.013933,0.014583,0.004231,0.011692,0.010667,0.017839,0.008745,0.018172,0.059156,0.010279,0.162383,0.057192,0.031666,0.478299,0.008755,0.131910,1.346652,0.593887,0.544672,0.343551,0.339405,0.275473,0.264674,0.288741,0.315227,0.320350,0.278577,0.248158,0.234235,0.017707,0.011267,0.023094,0.020645,0.018302,0.016543,0.013980,0.006673,0.014208,0.011626,0.020553,0.012016,0.010268,UBM
0.086796,0.014219,2.986885,0.170148,0.184732,0.673616,0.018348,0.126927,-28.892657,2.413843,-0.336946,-0.239887,-0.209032,-0.285182,-0.197421,-0.126603,-0.033887,-0.207830,-0.326997,-0.089429,-0.078971,0.019234,0.006578,0.038840,0.021863,0.022700,0.020361,0.018146,0.002426,0.006637,0.015043,0.028647,0.012790,0.028163,0.046312,0.022647,0.373150,0.052667,0.039919,0.474550,0.014031,0.087021,3.384487,0.834429,0.887227,0.485814,0.388047,0.329695,0.314472,0.290868,0.370507,0.354639,0.335518,0.348729,0.315052,0.024620,0.009659,0.051322,0.027909,0.030391,0.025041,0.025793,0.004544,0.011443,0.019580,0.028637,0.018190,0.013745,UBM
0.107530,0.018337,3.066546,0.179002,0.178753,0.897391,0.019639,0.160286,-26.406537,1.957295,-0.684994,-0.167623,-0.364191,-0.126768,-0.142511,-0.140611,-0.092528,-0.163928,-0.398874,-0.120715,-0.189556,0.038472,0.012956,0.034507,0.022702,0.014447,0.013859,0.011549,0.003582,0.008746,0.013010,0.013096,0.009828,0.026882,0.062132,0.019872,0.302787,0.054320,0.033995,0.519065,0.014203,0.095698,2.303045,0.979659,0.777770,0.464251,0.400532,0.366772,0.391035,0.343941,0.336112,0.342455,0.349126,0.358703,0.346025,0.039688,0.018989,0.041523,0.029060,0.018811,0.018266,0.015496,0.005187,0.013845,0.018795,0.018699,0.015611,0.014138,UBM
0.135099,0.020503,3.060609,0.211122,0.198473,0.899321,0.016174,0.210243,-26.432281,2.400378,0.093730,-0.603147,-0.129390,0.004159,0.029836,-0.043408,-0.057634,-0.091226,-0.275968,0.001082,-0.093852,0.016158,0.008126,0.020028,0.016809,0.018268,0.014556,0.021730,0.003056,0.013260,0.024393,0.020287,0.004801,0.020621,0.114431,0.023724,0.287822,0.108812,0.040938,0.870131,0.013911,0.213843,2.165276,1.228296,0.616440,0.415152,0.354707,0.298863,0.298032,0.226189,0.235871,0.234927,0.230111,0.244495,0.217081,0.021516,0.010740,0.021998,0.021837,0.022338,0.018265,0.023382,0.004236,0.015317,0.025575,0.024752,0.006304,0.012368,UBM
0.122631,0.022858,2.992051,0.199932,0.195919,0.800220,0.017083,0.188831,-26.090648,2.586354,-0.009545,-0.601438,-0.151459,-0.011870,-0.042481,-0.023731,-0.112651,-0.097775,-0.226594,-0.001769,-0.135384,0.023197,0.008356,0.020977,0.019522,0.023932,0.016110,0.019819,0.003201,0.010388,0.019866,0.020718,0.008830,0.021805,0.096199,0.026221,0.384935,0.095275,0.040970,0.734354,0.013327,0.179818,2.134316,1.003780,0.674756,0.421338,0.360275,0.290571,0.292805,0.256877,0.266530,0.266690,0.250602,0.248797,0.267039,0.030146,0.011621,0.022583,0.021486,0.027209,0.021338,0.021739,0.004654,0.014158,0.022807,0.024430,0.012064,0.012445,UBM
0.086069,0.011947,2.974080,0.168276,0.193525,0.543659,0.014726,0.128842,-28.069812,3.095793,-0.311713,-0.120213,-0.247349,-0.019710,-0.100205,-0.034753,0.008599,0.144431,0.058105,0.064376,0.012084,0.023021,0.007175,0.033440,0.015489,0.022346,0.010480,0.022991,0.002875,0.013313,0.031572,0.020400,0.007475,0.022038,0.056304,0.014477,0.350441,0.072331,0.046739,0.481452,0.009377,0.126184,2.394458,0.760277,0.666773,0.362459,0.417367,0.292801,0.295123,0.256255,0.225445,0.225853,0.225700,0.181898,0.166465,0.025498,0.009760,0.027425,0.016197,0.020747,0.013041,0.018431,0.004205,0.015509,0.025589,0.017776,0.009664,0.008962,UBM
0.097065,0.024359,3.195899,0.169757,0.170139,0.848264,0.009193,0.144131,-24.058065,1.764077,-0.994479,-0.313095,-0.569269,0.047552,-0.086960,-0.083685,-0.115834,-0.114266,-0.458225,-0.520111,-0.501908,0.021169,0.017607,0.043503,0.015496,0.004170,0.008695,0.010097,0.009455,0.013736,0.006805,0.009801,0.009523,0.019172,0.022849,0.015922,0.089882,0.022129,0.021987,0.280942,0.004575,0.044399,1.057948,0.426612,0.362555,0.299954,0.367989,0.256836,0.258014,0.225719,0.207697,0.223254,0.224634,0.237736,0.210583,0.018178,0.016479,0.029635,0.014492,0.003612,0.008902,0.011874,0.011700,0.013869,0.006873,0.008984,0.010098,0.008340,UBM
0.125948,0.005035,3.080224,0.219509,0.206408,1.043971,0.012332,0.217283,-29.293160,1.959162,-0.173464,-0.073925,-0.391149,-0.002673,-0.051946,-0.050930,-0.065440,-0.086127,-0.084958,-0.024301,-0.026121,0.023908,0.005744,0.018423,0.014133,0.015369,0.015312,0.022599,0.004053,0.013922,0.018026,0.029112,0.009175,0.021722,0.074647,0.005965,0.287692,0.073136,0.033531,0.513651,0.008475,0.141694,2.621131,0.649316,0.725639,0.392416,0.446821,0.318002,0.299925,0.259543,0.249367,0.245450,0.235143,0.249928,0.268048,0.026647,0.008716,0.017884,0.018043,0.015968,0.019531,0.020253,0.007943,0.016880,0.019894,0.025931,0.013916,0.010511,UBM
0.102183,0.039786,3.104966,0.182577,0.184021,0.809116,0.011276,0.158028,-25.088423,2.057593,-0.407501,-0.250034,-0.148268,-0.120834,-0.183526,-0.118470,-0.278978,-0.000812,-0.173678,-0.032429,-0.070618,0.013434,0.007688,0.027176,0.019810,0.025079,0.021953,0.020993,0.003229,0.017024,0.011493,0.020389,0.007402,0.024376,0.045393,0.048689,0.230900,0.047064,0.034259,0.432406,0.007472,0.098492,2.243210,0.681980,0.731086,0.466203,0.396834,0.321200,0.295655,0.280758,0.269840,0.251973,0.254228,0.250037,0.257384,0.015832,0.010434,0.030989,0.022930,0.025913,0.026336,0.021959,0.003958,0.021734,0.011969,0.023758,0.009746,0.012307,UBM
0.095125,0.003032,2.971970,0.166292,0.175234,0.715212,0.015580,0.141113,-29.640855,2.439663,-0.289823,-0.077842,-0.570593,-0.105954,-0.295665,-0.071390,-0.209375,-0.040167,-0.170509,-0.020005,-0.053952,0.018547,0.008632,0.025394,0.023862,0.026552,0.023346,0.021712,0.004412,0.013195,0.012256,0.021941,0.009136,0.022016,0.055703,0.004411,0.329923,0.048278,0.034027,0.475668,0.010506,0.097450,2.218094,0.784230,0.775358,0.437644,0.488855,0.369954,0.361128,0.280784,0.280086,0.230398,0.220792,0.199844,0.192592,0.020520,0.011567,0.027458,0.028584,0.028755,0.027967,0.020178,0.007392,0.015267,0.012699,0.020775,0.011202,0.011642,UBM
0.064014,0.006746,3.042535,0.153014,0.189036,0.349172,0.016818,0.094147,-28.566450,3.011349,0.382302,0.021382,-0.286140,0.001033,-0.087977,0.035928,-0.040433,-0.064259,-0.063170,-0.216587,-0.109833,0.028665,0.006289,0.021882,0.032785,0.043094,0.008898,0.009698,0.001038,0.004494,0.023257,0.049503,0.014259,0.033280,0.040923,0.008405,0.280470,0.053269,0.040489,0.321400,0.011949,0.090194,2.003431,0.590766,0.501821,0.507294,0.381709,0.286402,0.249951,0.236338,0.223990,0.228755,0.230575,0.232635,0.240449,0.029682,0.010008,0.021873,0.033113,0.041014,0.012094,0.009114,0.001689,0.005721,0.022110,0.040207,0.020710,0.010587,UBM
0.158642,0.003484,3.081833,0.243489,0.223064,0.985538,0.012210,0.244492,-28.495252,1.996034,-0.578897,-0.550918,-0.372158,0.050848,-0.161425,-0.313052,-0.169397,-0.220673,-0.251348,-0.206051,-0.170008,0.016620,0.007808,0.019637,0.023288,0.020335,0.020695,0.014924,0.010664,0.013937,0.012576,0.009698,0.011050,0.023209,0.102560,0.004314,0.258703,0.089910,0.041350,0.635622,0.008732,0.207235,1.769248,0.561502,0.635529,0.393750,0.345300,0.311906,0.259317,0.271008,0.271235,0.295847,0.299627,0.329844,0.364157,0.019854,0.010450,0.020433,0.029443,0.027420,0.029382,0.017773,0.018874,0.021259,0.015882,0.010647,0.015855,0.013036,UBM
0.124604,0.006540,2.998758,0.215181,0.202857,0.747297,0.013380,0.185948,-28.663177,2.541106,0.151536,-0.107051,-0.293558,0.034192,-0.222178,-0.065754,-0.095588,-0.166634,-0.102103,-0.058004,-0.156361,0.022595,0.004597,0.011660,0.010134,0.013931,0.016146,0.020470,0.001357,0.013201,0.022796,0.056765,0.004428,0.024549,0.112726,0.007639,0.361168,0.104858,0.037391,0.592279,0.009862,0.183575,2.344234,0.817966,0.604159,0.431200,0.400995,0.335665,0.282522,0.252609,0.224618,0.219668,0.205201,0.211530,0.217763,0.026736,0.006815,0.013329,0.012572,0.013423,0.019035,0.019892,0.001995,0.015285,0.021236,0.041326,0.006209,0.011205,UBM
0.128549,0.008349,2.981030,0.214151,0.190229,1.124109,0.012029,0.221514,-26.575953,1.618654,0.469933,0.506712,-0.593557,0.114550,-0.055506,-0.173042,-0.139638,-0.189683,-0.227558,-0.057602,-0.242507,0.032031,0.005313,0.025454,0.020734,0.016841,0.012306,0.015389,0.003096,0.008396,0.022885,0.026913,0.004902,0.023693,0.080326,0.008833,0.283393,0.074911,0.033791,0.533735,0.007263,0.137155,2.028715,0.751838,0.795602,0.417752,0.555960,0.384756,0.375287,0.312380,0.323861,0.252410,0.242302,0.242102,0.221575,0.034351,0.007925,0.028140,0.026825,0.021571,0.015915,0.015300,0.005553,0.010824,0.023239,0.026208,0.006097,0.012139,UBM
0.213186,0.023794,3.190445,0.284312,0.215609,1.881843,0.005078,0.369654,-22.967712,0.675562,0.078558,0.017732,-0.308000,-0.171026,-0.257692,-0.197634,-0.158767,-0.100350,-0.158619,-0.049403,-0.091577,0.015156,0.006580,0.017741,0.013518,0.012414,0.012913,0.013768,0.003570,0.009719,0.012176,0.013451,0.006995,0.014641,0.046235,0.008319,0.104195,0.031338,0.016370,0.357901,0.002213,0.082625,0.653424,0.520046,0.382289,0.309609,0.281826,0.275007,0.255944,0.252702,0.243527,0.238396,0.235436,0.227419,0.218624,0.015785,0.008048,0.015958,0.014918,0.012795,0.013891,0.013132,0.004221,0.011213,0.012081,0.012505,0.008411,0.007265,UBM
0.081349,0.150380,3.139669,0.159390,0.177039,0.662309,0.012385,0.120067,-22.443057,2.361661,-0.775463,-0.140430,-0.470265,-0.259662,-0.147489,-0.122627,-0.176924,-0.104474,-0.081175,-0.042328,-0.093887,0.025406,0.006536,0.017542,0.013622,0.024745,0.011344,0.020310,0.004049,0.010251,0.023566,0.027339,0.011549,0.026251,0.028119,0.078597,0.193348,0.034244,0.028295,0.330664,0.009784,0.056551,1.484522,0.615260,0.532254,0.406895,0.380545,0.342703,0.309459,0.290745,0.294234,0.270286,0.265342,0.256095,0.223631,0.027257,0.008900,0.017686,0.014675,0.024163,0.014513,0.021052,0.006496,0.013301,0.023738,0.028779,0.014514,0.011654,UBM
0.109896,0.047791,2.998957,0.194743,0.194800,0.864619,0.012057,0.180712,-25.803096,2.268348,0.164775,0.209186,-0.332905,0.193009,0.016867,-0.102787,-0.230474,-0.122626,-0.258622,0.041948,-0.151855,0.025603,0.003841,0.044437,0.029473,0.037939,0.012183,0.016620,0.003841,0.006864,0.011730,0.022820,0.004906,0.027690,0.077829,0.054162,0.327452,0.076294,0.035303,0.595545,0.008534,0.146942,2.926697,0.840569,0.701752,0.409739,0.421520,0.354196,0.315879,0.294820,0.271679,0.225604,0.218141,0.205426,0.203831,0.031257,0.005048,0.043095,0.032678,0.035874,0.014650,0.015682,0.006170,0.008241,0.011891,0.020033,0.005904,0.013737,UBM
0.142665,0.020525,3.119069,0.237813,0.211539,1.087616,0.010413,0.247560,-24.948661,1.936605,-0.220812,0.006946,0.054127,0.007723,-0.109026,-0.333280,-0.127438,-0.126150,-0.114106,-0.308887,-0.113663,0.026376,0.003468,0.020472,0.023449,0.019993,0.011008,0.010967,0.006459,0.010434,0.023230,0.031126,0.010280,0.024475,0.108317,0.019132,0.249121,0.082274,0.030499,0.615747,0.006752,0.196917,1.615777,0.662869,0.516885,0.359639,0.306114,0.288148,0.243892,0.238259,0.226512,0.223125,0.234167,0.239224,0.257675,0.031740,0.004307,0.023428,0.029102,0.024738,0.014952,0.011102,0.011936,0.013754,0.024021,0.033830,0.014911,0.013530,UBM
0.057318,0.022954,3.032408,0.128649,0.165532,0.332170,0.016493,0.080206,-27.693152,3.298103,-0.113914,0.167557,-0.341918,0.026546,-0.074642,-0.280495,-0.330872,-0.189796,-0.179151,0.031398,-0.071749,0.027780,0.002910,0.047419,0.034146,0.046138,0.027721,0.022832,0.003236,0.011211,0.012967,0.017003,0.004095,0.030945,0.024654,0.024596,0.251713,0.036758,0.036569,0.271319,0.011447,0.044875,2.325428,0.694902,0.551452,0.314945,0.273920,0.260521,0.219451,0.226590,0.210197,0.205188,0.188086,0.179085,0.175576,0.029809,0.003495,0.042226,0.035476,0.039766,0.029527,0.018849,0.005457,0.012431,0.011787,0.015327,0.004746,0.012136,UBM
