assets_id,identifier,Sony Ci
721402,cpb-aacip/189-90rr5724,616358955fed4afc8d008abdd3816c40
1064785,cpb-aacip/29-82k6dv0r,d5275ee4f8e44aefa488f928b8df8b4f
4856635,cpb-aacip/15-9c6rx93g70,37c1b6f5eacd4c43b6b71b97385037e9
2142627,cpb-aacip/80-21tdzmnq,a1c84472c4324256afd25fd2fce54139
261982,cpb-aacip/129-83xsjgmz,c6704cc9ad6f4eb88d274f49937c6728
2003643,cpb-aacip/41-73bzm3vt,6bfccf0e01024a27a7e8bd43d122a0a5
4858169,cpb-aacip/15-3x83j3951f,3dbd8a6907dd4066a6d46d0b346133f3
3557400,cpb-aacip/309-117m0dmg,3b66a0ccd9e04404816d385135d647de
252630,cpb-aacip/129-08v9s95f,5c289108287e40d887b2e83feb729939
4075673,cpb-aacip/15-30prrfpf,42c3b31977154e63ad717be5bfc68678
3513587,cpb-aacip/77-54kkxjgx,bcb3903c8dfc499eace3e4dfe8038943
4880967,cpb-aacip/24-kp7tm7285s,beea61343de94acbb93173d3bacebf49
4480199,cpb-aacip/15-60qrfx07,75c0f53e90b14db39d1e97a04b6ecbc7
3438656,cpb-aacip/394-71ngfdwx,2630704dfef647ada237b87ec86c75f9
287615,cpb-aacip/17-021c62hb,249daf2f92d74a468e098c6b6d1fe6cf
1765070,cpb-aacip/398-5370s60n,7f167db9f7884f7cbc8a8454d8c1d010
4893468,cpb-aacip/16-1j97659p7z,87a6a5da787a4eb28bd5c935df090cc7
4843140,cpb-aacip/500-p26q3q5d,9d54ba5c9dea469494f284d13dbbfd3f
3555714,cpb-aacip/309-6663z0b6,4f9e0960c74244c3bb39eead9d7a75fe
585699,cpb-aacip/402-407wm7fd,67101d2fef2b413ea779290cad014fe8
3556119,cpb-aacip/309-65v6x3k4,871973e8878c491cbdd85b7a423b407f
4850727,cpb-aacip/15-m32n58cr72,8461f10769ca4fa6934b0534216bf323
3504839,cpb-aacip/77-84mkn4qx,cc506eb28e21456b966234c2583de47d
958632,cpb-aacip/61-03qv9w56,f3de190d0ea341c08d2a2ff3c2387a8d
1582348,cpb-aacip/138-63stqv9h,f16b6a3b19104164a2da59d70c4a6c69
2028361,cpb-aacip/43-44bp02pr,ff7407c0f6484bc784d7f5f60592d227
4164912,cpb-aacip/15-322bw1k2,4abc654cc1a941b39b129b1a940b99b4
4376037,cpb-aacip/15-26xwdm9r,f87cc5e486df4a169a3ff80d7b5f5b18
4891109,cpb-aacip/55-t43hx16800,f7008d8076ab4878bfc9cef988af1839
267354,cpb-aacip/322-49g4f9fc,513a0ffee7964b38abca76b35d35832d
2120120,cpb-aacip/16-988gtzpn,662c11a945f349d68145518c292ff28a
4735140,cpb-aacip/259-542j9s44,4fa5d34b9986447ab4a1e470af14cddc
4164263,cpb-aacip/15-23hx3qzn,77c1f8aa7f3944af94a87975cc5d08dd
4853348,cpb-aacip/15-000000014h,9fa6ed5044ba49bf871e21478909450c
1761986,cpb-aacip/398-39k3jhtn,8f54da6fd234499ebd37d3923f687766
697050,cpb-aacip/215-44bnzx9g,eef3a0ff42224335b2e53de75dc3ba35
1840466,cpb-aacip/75-74cnpj8f,93c81c6dbb2144fa863f44547fa66cb5
1647824,cpb-aacip/301-09j3tz6t,6f8b52188ba94bb8bbd1c60c2c9e9ada
2047070,cpb-aacip/43-70msbx4v,fdfdcccfb8224be28d7614d9cd126325
745950,cpb-aacip/187-375tb96t,688be347621248cabbf885a23e45920a
4891057,cpb-aacip/55-hx15m62n63,8f0800ed9c4043e5bcb190ca7d1d3379
4434615,cpb-aacip/15-257d85kh,4c2a9c5105784a789a09bd9293df9ed2
4890680,cpb-aacip/293-7h1dj58r70,feb1b722f316458198de56037fa72225
4911153,cpb-aacip/15-9c6rx93w2r,cba256524df34d82ad689fa6d284b121
4674005,cpb-aacip/259-nk363v5v,f47d91d692d04898a200d95650025028
2137669,cpb-aacip/80-02c86pqs,f73c015c829c4cf0ae608552ff9c84f1
3556141,cpb-aacip/309-77fqzdp2,818b4b6c6e2c4877a3f0a48b33241458
3557865,cpb-aacip/309-23612mn4,82a4a1f10fb64ca780354177f3604146
3284448,cpb-aacip/23-5370s3ph,0207f6440109490fb182e24eb423cace
2074815,cpb-aacip/43-49g4ffdx,897b8e0495d648a39f458267e1ccd0a3
2090704,cpb-aacip/43-16c2g2mn,247ae65ffeb2409e8717959861b48703
4477788,cpb-aacip/15-03qvb0f2,3da09bbce0204d52903c429408a48523
4855531,cpb-aacip/15-xs5j960p6d,530c1530d8bf4e0fbfe31ba526a1078b
4857289,cpb-aacip/15-t14th8bz00,22639024e3a94bacb445fda9916b90bc
4340294,cpb-aacip/15-98z8wt3n,a57182057fbb4f7284a2b9f3676e4e31
3131333,cpb-aacip/394-504xh456,42b5744f33f240a4a01b5f9b80101d30
648445,cpb-aacip/120-37vmd2pt,0645e0f9771c44b9933efd48a857c821
3427741,cpb-aacip/86-35gb5rb6,53bbd717bac340fe9522ffaea4a0b2f0
4465076,cpb-aacip/15-29b5mx4s,5040cb79c6304f92801e3c27d81fa7be
4735441,cpb-aacip/259-8911rz26,922336e598fc4a50bfa06133fb8935c4
3506770,cpb-aacip/77-91sf8stz,a845cc72360849488824a1a87287ebf7
288242,cpb-aacip/17-343r2wvh,249daf2f92d74a468e098c6b6d1fe6cf
1444985,cpb-aacip/293-75dbs33d,8ee1f4fd27f74781b316bd9d6d4b5582
278421,cpb-aacip/17-35t77d16,abd921e1be8644cba1ff4159f839b7ab
3499931,cpb-aacip/77-56n03xrx,7d4d876f53da47078a80c7319875107c
4462116,cpb-aacip/15-558cznxd,9da554ff5560400ba9530b089c58dbd4
1493379,cpb-aacip/75-612ngrxr,17ad6e1872f44354a2b0b1d481dd1271
1595755,cpb-aacip/380-17qnkc2r,44794fe8b5724c1a973f010db1195c5e
4889424,cpb-aacip/43-d795718132,8708275137f04f26adfe02ff2aff0580
2132216,cpb-aacip/80-04rjf2pf,6f3025f09a9b437daa8686659cef8629
1047122,cpb-aacip/29-76rxwp1h,8ba87f494c4147a6b71e2f2bea216d99
2124804,cpb-aacip/80-214mwt7m,36303a0f56aa469c9c7024a609fdf5ac
1005511,cpb-aacip/55-31cjtrk2,6bf502de84244b23b0ae81acc461ba4c
3225103,cpb-aacip/153-558czjk0,589190ff7e9644a6bfe201a392e626c2
1046808,cpb-aacip/29-7634tw82,e4a4b5dbdde2465e8cada0192101944c
3108653,cpb-aacip/394-881jx32k,475ea5f74290494cbb27461c8a79f524
4426512,cpb-aacip/15-483j9x3j,3744286bc9de4c2ca89cd488ad1ef0d3
4677735,cpb-aacip/259-rb6w0x07,0a6ced23dad941d692c0f718c2a9afb1
962290,cpb-aacip/37-27mpg8ws,b63352ead7a74501becaf1cd1c1551ad
4841257,cpb-aacip/500-x34mr101,ee9beabb5de84ef9ad57a5656fc14522
3197505,cpb-aacip/30-39k3k4n9,88522ae7d0864dcea77923f00088e3df
4468781,cpb-aacip/15-343r2bxk,ad066715f76a471bb0d8e117e1e76b24
281985,cpb-aacip/17-924b9jdq,cc70117192ec44aca5b6c7946908db71
4168358,cpb-aacip/15-35t76tkn,c3604a60054f4eea972bf8ca235e568a
4464605,cpb-aacip/15-73pvmvcv,c924063c39104893abc8f5d83ca706c4
4856680,cpb-aacip/15-gt5fb4wt6r,91d06e28d7974458ae4de80544c25c3e
4850062,cpb-aacip/15-hq3rv0d40m,e62e999e9e5f4915933cd2bd69b390ed
4841742,cpb-aacip/500-639k7b55,f9ca5a604e0f4a50be001711ca174657
3486745,cpb-aacip/30-0644jp79,6de695d2832f413180d3280ea0ede953
4363666,cpb-aacip/15-45cc2st0,c387d8fdc7f74cd4b05781446708ec1e
1018241,cpb-aacip/55-63fxqj0k,6a00a2f8c1bd4b8b9b728f8ef9b68f4c
2967911,cpb-aacip/160-2908kt6h,9fc472c4e6d94d73b2c930c0fa8625f7
1004706,cpb-aacip/55-88cfznf3,c80adf9fff5b4810bca7a4dd9dc799db
4843475,cpb-aacip/500-cz326772,9a8654a9184d492bb85e2e735fbbeb9a
2146570,cpb-aacip/41-859cnz18,4be8a7396452453aaab812c98e56a584
1673602,cpb-aacip/235-39x0m9bg,7d45b0c29ff641859a5e3633339edbec
4855278,cpb-aacip/15-ms3jw86w23,0e30ba25f3de480f841b688f8568a37d
3600339,cpb-aacip/211-09j3v5r7,9b2680c4c17d48d6ab38d73792027c48
2127005,cpb-aacip/80-60cvfc3n,20f85704aa724a72a761cc227a6fe4ec
4854864,cpb-aacip/15-3x83j3940v,ade806043156465b8ac4fbf42884d98b
4855383,cpb-aacip/15-2b8v97zp8s,d3a132650c7b41039ea62cbfaf2142ed
4851908,cpb-aacip/15-183416t03k,e6c4a2d65be74288a58509bb64c96aae
4844747,cpb-aacip/500-251fnx6m,04440b43256c4af79f110684a4126ffd
4475224,cpb-aacip/15-57np5wp8,afd9274a869c4fd8ae8645c3e904a317
1743380,cpb-aacip/221-88qc00pv,0990bce3c5df40f2a076c29210659158
2236025,cpb-aacip/41-2908m5b7,4d1a8cd56a1d46ec9e761dbff74fa68f
1987550,cpb-aacip/41-91sf81tx,1eb0b9e9ed5d4d88af81e2f54e804c6e
4366314,cpb-aacip/15-257d85z3,4cc984b325e848ae951e6d56cb281f66
4311597,cpb-aacip/15-9351cn52,14629fd9564c41cca9242d3e0a702ec0
1747776,cpb-aacip/398-25x69s80,976b236b6db04fae9ddca13fd1f2cef7
4890331,cpb-aacip/29-4746q1sr2x,a72d8de3a2dc42fb95cdbe637e785eb6
4451558,cpb-aacip/15-69z091f9,9d8a4c9cf09c4f45adf4c2e801ca4e2e
4856086,cpb-aacip/15-7d2q52ff5q,7fd90d40b22e4c17b99717e5904c84eb
4846172,cpb-aacip/500-z02z7n1d,04831c02ce8a419ea2285ea7d0daede3
4356665,cpb-aacip/15-558czp78,c7c3e782d58d4f7b842a8d0e3a6aba53
42744,cpb-aacip/254-7312jtpw,61f74ccf7b244cd49a07a1da34ae9d3d
1587453,cpb-aacip/138-35gb5ts2,af92af03b86149f0a1512e9babf74bcb
4159709,cpb-aacip/15-40ksn9fj,ee668df2f01144d59aa1973eca1e2c3a
263071,cpb-aacip/129-300zpkvr,8f251febb2b74dbf946e8aecff167098
649728,cpb-aacip/120-720cg7gj,9cb4317ebfbe4e54808cfd2bc4a9590a
3501992,cpb-aacip/77-021c6749,4ea844601b52490997e35165e8c3c9f3
3239395,cpb-aacip/200-08hdr9qw,c57e4e5858054cb3b2db4670126df12e
1840561,cpb-aacip/75-48sbcnmp,d0d4630c35e8458492c38108ba828b83
4909836,cpb-aacip/15-b27pn8xx43,12b1730aadad416b8efad4e23754b2ce
4475308,cpb-aacip/15-956dk1q2,61e4d881fec242d9b0d26f4f9a2504e0
2175482,cpb-aacip/43-29p2nzvm,90bc14d869fb4da5ab632bd30730348b
3494679,cpb-aacip/153-78tb30p6,e719ff5722424b0699890bf9a4bea333
2190053,cpb-aacip/43-77sn0mbx,eea74e23e83c43ed887d5589db1a7948
4840565,cpb-aacip/500-hd7nt75g,f7e044e9ff794256a529d0de7e9ed379
4846412,cpb-aacip/500-xs5jg297,8e25f714b80847049d1206cbcb5cdcf7
4851727,cpb-aacip/15-db7vm42z96,7880b9d99fdb440084a0c13c11bb37c4
3498472,cpb-aacip/77-25x6bgpb,3d515bce861b433397d7c5fa57595d6b
1761185,cpb-aacip/398-81jhb75g,070db14607a5455bb71665405c7b2758
945393,cpb-aacip/304-41mgr29r,6231f820836744839184033d2985b9f0
4847548,cpb-aacip/15-9v97zr09,9f1abc98ddb7454191a34989116a0af8
4854930,cpb-aacip/15-kk9474723f,254b67f369384d22a4e366d7c8f625f2
4846317,cpb-aacip/500-6q1sk39n,1f0417a97f0e4efbbff1b9ac8f221eb8
3557889,cpb-aacip/309-16c2fsf4,7db0e1b24e414a2295ebda193c138f7f
4846395,cpb-aacip/500-4j0b0t22,178444a41547437bbafac315ca656f00
970194,cpb-aacip/37-24wh734x,127aa56463684bedaf10a84dd7d53143
3233451,cpb-aacip/153-42n5tg6k,7d0746ca917b4a1786aaf56ee42dbaa2
2164013,cpb-aacip/41-13905z4s,42df610703f745e09dfe9889f0b567ec
4732593,cpb-aacip/259-707wq62w,18043d711c53400e847f8ea9521231d9
1450045,cpb-aacip/88-2683bnfv,e6604622a0a54c54882bb049459deff4
3518030,cpb-aacip/77-462557j0,bd7db1772f184d9ba2b5cb20fee4f794
4152043,cpb-aacip/15-20sqvk23,fc2783e2b6a74820b6c1fe83cc794928
648495,cpb-aacip/120-43nvx6jn,681978f9b2d34416b3896507262ded56
2198456,cpb-aacip/43-009w12pb,f491846a068e40c2a30c35c79f1d1f06
4840355,cpb-aacip/500-4746tw4b,5f203538b4f74e51a68eede2fd9a6f74
2082447,cpb-aacip/43-117m0sxh,1a2c95e2a8ce4ad983193fe75df97573
32412,cpb-aacip/111-5370s5sd,c9cccce2374040d69716a3fc62fb4d7a
4209074,cpb-aacip/15-73bzkxzh,65ece6f1950c44ca971993ebcbd6b864
4171477,cpb-aacip/15-04rjdpqq,ccb90aaa83d144bc9735980e39f97921
1985268,cpb-aacip/41-870vtsc8,115d2edf3b12481484fa4b70c5fd82d0
4365874,cpb-aacip/15-9351cnnq,36404e6c533d476baf0c17280219beb9
3225275,cpb-aacip/153-10jsxncc,7131b463655e47bbb01b90d609f3744a
4855903,cpb-aacip/15-w08w950z55,59f072e61e4a4ef699bbcacb5f0a6d4f
4672204,cpb-aacip/259-bg2h9h46,6470950521f44915beccb32fd9340a2d
3555893,cpb-aacip/309-569324cw,734539bfe33141aa8f7aabc92386d03c
2164945,cpb-aacip/41-88qbzvrz,91672d8449214adabb12d5b7427a26c2
3279933,cpb-aacip/77-31cjv0tp,d1518b115c1e42f6be542baa23d6b4b7
4858160,cpb-aacip/15-8p5v698f3z,728421de971c4bf69c6f9ac069bca123
4891304,cpb-aacip/55-mg7fq9qm27,7340a26118774cba892365a4ab62a4bb
4889269,cpb-aacip/43-f18sb3x765,7dfbd0ebc8e54800abe6d90254d87bd5
4911414,cpb-aacip/15-kd1qf8k56n,f565149205eb4d148a307af778715cca
2042332,cpb-aacip/43-87pnwgcz,c58ba95667fc4bceb451e74295e95744
4043672,cpb-aacip/15-988gv1zp,8fddd66c81734927a2402caaec3c7ad7
1480701,cpb-aacip/75-009w114m,19bbe485167e40e8902941e3bbce7cad
2032831,cpb-aacip/43-09j3v6mh,15b7865e790c41858871c7ad11ba0913
3004829,cpb-aacip/83-8279d4pt,c43b24db26894ab19524bd959f635272
1987605,cpb-aacip/41-93ttf7bb,61deb336fda741dda62064afbc5ac47e
4851138,cpb-aacip/15-h707w67c3b,10477d0847c04881bab96c2c12e018bb
4846106,cpb-aacip/500-gb1xj478,f991154ced6a43f783e7ab908e517d83
1674825,cpb-aacip/235-84mkmxt4,97c0e5316bb6471ba407472764621bf0
1752718,cpb-aacip/398-612ngq6q,09abba30feb74bc096561013f1e8d167
1485816,cpb-aacip/75-79h44x1w,1eb8172af7054157941428c97a2f2e9f
2135835,cpb-aacip/80-41zcs462,b852ae650709480ca80545bd44e7f32b
720866,cpb-aacip/189-708w9pp0,ea64475596e246b9a1d63ba8a507ac69
4845099,cpb-aacip/500-k9316q7q,c4827af78c7342deaf1b779f8cc287b7
1997604,cpb-aacip/41-02c86jx6,c5db937806784cb4aa39525d60707ee6
4891062,cpb-aacip/55-w66930pf4b,0f0824445ed446a3bd6b37706366ad49
930363,cpb-aacip/199-75r7szp8,c3656c887fc84224a4f04120666a4b92
1822060,cpb-aacip/75-16c2g38c,91b761bb84094d5a96c2c001251bc12a
4394824,cpb-aacip/15-25x69xqt,28b9b76ad08d4ddd933ded00e50b30d7
4840777,cpb-aacip/500-wh2dd91z,f4c4224526cd496c995e385e8fa81110
4845541,cpb-aacip/500-g7374v7s,c459b4d7e4e14df98a7f85624347a4ca
1008989,cpb-aacip/55-655dvznv,a6b6437639d94c1798f64b75d75e2730
3449355,cpb-aacip/394-46qz678x,1718bbc9f19c4b3383674584d4ec2be2
1852811,cpb-aacip/138-902z3jfg,bb9c028a795e42ac902f701c7e541f4c
4851045,cpb-aacip/15-hq3rv0d43j,512e21a9712c4ee485a7e2c2b8b3064e
4853749,cpb-aacip/15-5h7br8mj1t,33ea7cc068c84031b5c485336e3352f1
4845424,cpb-aacip/500-kk94ck9t,a54a7ce7015e4577882b874aa843aeb0
3111681,cpb-aacip/394-44pk0t49,3772c95f9e1b4575881ac2586ad78a87
3556577,cpb-aacip/309-58bg7gd9,bae1b952cdc647f5bccf492a56888697
25075,cpb-aacip/111-76f1vstp,f4ee93975ae44106b0e26cfd8517a8a1
4881103,cpb-aacip/129-b27pn8xk6z,2db0160d32724aeea76f64114fdbaf00
2094461,cpb-aacip/43-289gjcjv,b7a0ef83e36c48e8bc6423cc3d9f4c98
3624775,cpb-aacip/78-98z8x2jb,6f08d1a7be4c4d0f852cdb8f4743063c
4238677,cpb-aacip/15-0966t887,311fa0f8e30041e98704de707b97d16a
3568983,cpb-aacip/217-73pvmmf3,801f4298900b483889b285a38b9f6750
283355,cpb-aacip/17-35gb6jnv,fb77a6c04be0451dac07bc27bfba1631
1648511,cpb-aacip/301-96k0pcjf,4e26cf36e62a4d0b88cce7ca8503c3ce
1007142,cpb-aacip/55-37vmdnz7,2f9ab7a50c494fd6b416e290f3216963
1712878,cpb-aacip/131-87brv8wz,90577efbd22d4db295b7691cc4c5c04e
2037526,cpb-aacip/43-94vhj4qf,444487280aba47f4a2de6ec76d406fdb
4847374,cpb-aacip/15-9b853h3v,e00867126f634ff8be884ca633061bef
4841157,cpb-aacip/500-9s1kmx2h,7e66c5a2e8334523904ead153cbc79f2
2006504,cpb-aacip/41-53wsv7x3,a4912599e0b4448cba22a066bc6cabee
4893575,cpb-aacip/16-6q1sf2mk4v,3368a5ca2e0f4ee0ac5f304daf95ef45
4855714,cpb-aacip/15-959c53f54b,0c270a377f614a37ba69b051dbe6aad8
570809,cpb-aacip/52-708w9pxq,88ba7ce1b7484782895a52cfdc65dc8f
929637,cpb-aacip/199-67wm3g0s,23a39856ed0c4ed886770e6e2ddb770d
4844489,cpb-aacip/500-cr5ndp7x,ecdf2ca6c9264286a2fcd9f59c7ff7d8
4855791,cpb-aacip/15-bn9x05xf50,23e199af2bea428f907ba69569e3c731
4856788,cpb-aacip/15-j678s4jz2s,a229c72742894aaaa5c0c52e2ab3c75f
749815,cpb-aacip/187-773txn3k,fc7e843685824846a019070638fbcf70
4893407,cpb-aacip/27-x34mk65t6w,22a94d8e3a5a4c8999b5b25b471ec8e6
4857071,cpb-aacip/15-zw18k75c6f,39967a3e509c4040816d4ce5d5c292ea
4891675,cpb-aacip/55-pg1hh6cn3g,05eb9f98066a4ee69d2cf89b412df6b9
277213,cpb-aacip/17-71ngg1gh,249daf2f92d74a468e098c6b6d1fe6cf
1450910,cpb-aacip/88-0000002c,a56f57952eaf46f2bc7ba82f43d55c67
1710220,cpb-aacip/131-16pzgpj6,50eb4e0bdeae4ddabf994b3b7ab9d238
4845793,cpb-aacip/500-x05xbs0n,c70f30c0fb0f45799223064f16778068
287180,cpb-aacip/17-65h9x0q6,73e4e0ba32914014bbedb07528604af4
3620942,cpb-aacip/78-69z096qm,2baed957df8c44dd839676b5ff19e0e4
4458032,cpb-aacip/15-58pc8kb4,580ab2f60e974a3987ae9af80f1d7ff9
4146,cpb-aacip/35-44bnzxvt,2743e218c4c74aed9e93b1ac669b6a73
3557788,cpb-aacip/309-31qftx8f,da981dcd94f2471891e1f4f00e8e2a4d
28406,cpb-aacip/111-18rbp3nv,31acd3a91b734bb0952ab7f0a4f8e8ee
4845452,cpb-aacip/500-zp3vzn4t,7599771d1d2943feaee7ef20e8fe8e70
4428858,cpb-aacip/15-36547pw4,fe6a36a9f74e4b98812ac7ec4b88fa82
263025,cpb-aacip/129-98z8wqhq,6139269bdc60418a8a13ebaa74854468
4891101,cpb-aacip/55-v40js9hr9n,2b487fd107384e55bdc37a7aa4571e1c
4847810,cpb-aacip/15-90p0wq45,857962c361b0466da44dc5c2990e0f9e
4847323,cpb-aacip/500-7h1dpd6d,0f064b8f7d474c4e969f79ffcff02fb1
4349847,cpb-aacip/15-66vx10b7,60f9993080c041bc98e9788c75f6d82a
523322,cpb-aacip/387-02c8677k,8393c56740a14773a22a04b2aa160aeb
3556406,cpb-aacip/309-2259zz76,1313f4f1f84d4438a183cf27650d540a
1493114,cpb-aacip/75-07tmpn3q,4085388fc30a439ebf21b691a0c5c27e
2042733,cpb-aacip/43-40ksn8rd,cef890d2bf5b4fadb3b8a71f951379d5
4342618,cpb-aacip/15-88qc02x2,c8af46768d3247a399537073c0b6fec0
964844,cpb-aacip/37-55m90fc0,f9040c15b37f431bbfb9e6929044081a
1956554,cpb-aacip/80-5269pxcd,249daf2f92d74a468e098c6b6d1fe6cf
4890139,cpb-aacip/28-1c1td9nb6b,3db381b6b6d54b8eabff00243220ae14
4846984,cpb-aacip/500-1n7xqh76,eda59f1ad8a54de5841e4165ab8ee98f
1582397,cpb-aacip/138-10jsxrcv,cd7457d9c0044cfea70a05a157782e6f
646170,cpb-aacip/120-343r27w0,54f7937a5096416ea666519be212d36a
1020608,cpb-aacip/55-4298t8dn,640f0c4989e64ad0b7cce2e8c4de698b
4925640,cpb-aacip/505-np1wd3qq08,72bdb8fe65424fdb88206a9fb9bf7433
4888407,cpb-aacip/43-sq8qb9vm4s,62b5df5ed2e643c48c1240a83fe26ca4
4844083,cpb-aacip/500-tx355r3t,dde7423c70474780a627cad6b645c25c
4841229,cpb-aacip/500-4q7qsb1g,555a9cf23b974b3091a75be40b21fe1a
447107,cpb-aacip/384-117m0ffm,deeff62e3440425bbfb6db1592db75ae
3600410,cpb-aacip/211-8279d4q1,b56327b1648144d6929f4b7f72f88851
4071029,cpb-aacip/15-07gqns4c,b24f78a14587407e952984ec6161ac8a
4909727,cpb-aacip/15-df6k06xk11,13817cecb45f4993a9ce7dd76d73af0a
2144660,cpb-aacip/41-16pzgq2f,9f3865d279e64bfba04dae298ac7c352
14914,cpb-aacip/204-418kpw9m,38c5bebdf0d24b0fa7a44310b3592574
4911571,cpb-aacip/15-959c53fk4n,2cb7c028dd0e4324a01f2db4b856df22
4338437,cpb-aacip/15-76rxwtk4,256c58a94ccd40d8979d33d66d57f933
4713076,cpb-aacip/259-s17srb23,cddeae831d124864b4789384ec919fce
3193760,cpb-aacip/30-773tz6bq,dc07ce130d114ab783d029eaee761b01
4841465,cpb-aacip/500-js9h877n,a4264fd7b9824063ba4c498f0ba27994
4889613,cpb-aacip/43-057cr5nh79,f22983ccd18e406fa0c1a91d62281d6e
4888469,cpb-aacip/43-sf2m61c53k,625be31d4dc64c6bb1efb9dea43e1aff
4847484,cpb-aacip/15-9445hb71,dfe9576cbdf24644a8308c89797aa127
32802,cpb-aacip/111-12z34z1f,6084726b86924708a93a3b1faedf150a
1918611,cpb-aacip/75-106wwt73,32b58da26f4e434bb6aba1146c12dcda
2207758,cpb-aacip/43-8279d6z4,7e760c3cc5c64b11a408a8491f95548f
3129308,cpb-aacip/394-7634tv7h,5c84dba9f0b34fa2ad521c2486bdafd3
4880805,cpb-aacip/24-hm52f7k29p,a34ebe71c9dc438ebcb1871400d4e0cd
1638689,cpb-aacip/27-98z8wm3x,3f3d30a3386f4fc7a9eeb7e9febd9849
4847822,cpb-aacip/15-9fq9q497,a6cf48865644489c99d48fa5bcfc3f41
4911266,cpb-aacip/15-pz51g0jn13,b7339b76fe2f49a0b7356b22917cdb86
283817,cpb-aacip/17-33rv225q,249daf2f92d74a468e098c6b6d1fe6cf
3097899,cpb-aacip/50-41mgqtcg,e247f8a539d94dd3afd5879348fb6f74
4860499,cpb-aacip/60-96k0pcx0,5e179e605f034ee8a301e1be16108cc0
1975040,cpb-aacip/41-89r22t9k,0c66849ecc6f431485e5e0e58bbfc18c
4852130,cpb-aacip/15-bg2h708353,88bffebfd6fe4cfeb2b1ca8eeb1550c6
4843639,cpb-aacip/500-6h4csh5f,b0f4b941c304495887df70788682d9ad
4455531,cpb-aacip/15-504xh91f,4fc6a7cd2cad46b3a106dfadb614a5f6
649434,cpb-aacip/120-37hqc5jb,1669772d03e344169a578ff60e43de8e
4851164,cpb-aacip/15-4t6f18sf33,7a2b91e305b140f0b33274b1cd2db67d
3277376,cpb-aacip/77-75r7tz53,c96a3cb86d1948e7a4c7be6556c3c04c
1650455,cpb-aacip/301-719kdc8g,93d6db006e8842f8af63eb580c21995d
4910508,cpb-aacip/15-n00zp3wk7q,fc08168a5203454f9ff3c7041fed6cca
4841879,cpb-aacip/500-4j0b0r6m,3148dab2344d4985a2c00126e0edaceb
1988050,cpb-aacip/41-848pk85w,d9d01b70506a4342a21d3589501fa5e1
2000712,cpb-aacip/41-68kd5k8s,6ddc7a7fe02c4d78a22fc87bce37ac12
948958,cpb-aacip/304-59q2c245,3adc5ad70c8847a2ba741d0b7636b1c9
1321523,cpb-aacip/55-45q846cd,8bf1ec2e87bb45b090941b3ca8c5499b
4841353,cpb-aacip/500-rx93d02h,79ad9c6863304291ae9179dbd7ffe2ac
1447445,cpb-aacip/293-816m977n,d5d9091cde21406f88e4e64e8b2dbecd
4855859,cpb-aacip/15-jw86h4d08s,7049ce865e564d5a9e48a688b7768160
1745815,cpb-aacip/398-032281q9,8c473837d39841ceaafcbc5f4bd00c81
4845748,cpb-aacip/500-qn5zbb2p,78248a2dd5e64eb0bc3990201dcfdcc3
4849337,cpb-aacip/15-639k35mc9d,c384b932d8594d64b9ed474d180436ab
2222459,cpb-aacip/80-17crk48f,249daf2f92d74a468e098c6b6d1fe6cf
1010278,cpb-aacip/55-24wh7szh,ed7849bc1c6b4c1895f6edfd5740ecec
1993289,cpb-aacip/41-18rbpf1t,ab6ae6b4a650404d975003f57b895626
3119842,cpb-aacip/394-20sqvgt8,1a82c16a11f5477b897cb71f9e9e0d17
4925733,cpb-aacip/505-n58cf9jz1b,d3d763b111844e5892d31a902fe58ad5
2124565,cpb-aacip/80-46d25s6t,bb6d8cde82fd4f1f972726c7b871e631
4888582,cpb-aacip/43-610vq2sf8c,9a31a5b7f26d4408bc25c30a1245ec57
1449640,cpb-aacip/88-074tmq6z,eee132182103496eba3cbbb5c33f1d8f
4852306,cpb-aacip/15-m03xs5jm98,108eb47066be4906901c2b88d359e98b
4847604,cpb-aacip/15-9mg7fv33,7a07ddc663324a84ba05e58f0f03a2f4
3620792,cpb-aacip/78-92t4c0zq,1629b054b2cb407ab246f851758b3e17
4859701,cpb-aacip/15-5x2599z66m,96767be56daa457e93aecb5d3dd7e47e
4851420,cpb-aacip/15-2n4zg6g36c,1ee4835ccb7b48bfaa26f32b89af6aa5
3286635,cpb-aacip/23-579s4tg0,279b9447321b41aeb2b6c67b8f0e9030
260407,cpb-aacip/129-08v9s928,9fcca4fc825b44bd807adb11b8eb6711
4852999,cpb-aacip/15-2j6833mz8k,c1660af027274a2fb20ee1dac0dc9edc
3013719,cpb-aacip/333-49g4f928,790428ed90484e90910d2c170945d165
2271309,cpb-aacip/43-97xkt17m,cbe7fb1c57424fbd8e1e9046b0a26d69
275853,cpb-aacip/17-51vdpc09,9792ac3ddb97462895b91f6e03e73a3a
4891622,cpb-aacip/55-j09w08wt3j,1e1a4858728d4b8d9ac9118b1963f5cb
4842317,cpb-aacip/500-kh0f0819,a2d6c1bdbcf141f8b07991d21b6a0c1d
3557560,cpb-aacip/309-30bvqbqm,64dfc0c4cc4c46c78df20c75d46cade4
279170,cpb-aacip/17-50tqkmw5,249daf2f92d74a468e098c6b6d1fe6cf
3463367,cpb-aacip/211-257d85km,9551445559e94250a0a7ec1a308f0bcc
1318108,cpb-aacip/55-80ht86rw,b08f423587894459b705a0a207763b25
